"playerID","retroID","bbrefID","nameFirst","nameLast","nameGiven","weight","height","bats","throws","debut","finalGame","birthDate","nameFirstLast","age_eval","primary_pos","btt_G","btt_AB","btt_R","btt_H","btt_X2B","btt_X3B","btt_HR","btt_RBI","btt_BB","btt_SO","btt_SB","btt_BA","btt_SlugPct","btt_OBP","ptch_W","ptch_L","ptch_G","ptch_GS","ptch_CG","ptch_H","ptch_SO","ptch_BB","ptch_SHO","ptch_SV","ptch_ERA","ptch_W_Pct","ptch_Inn","WAR","btt_WAR_def","btt_AB_weight","btt_BA_weight","btt_BB_weight","btt_G_weight","btt_H_weight","btt_HR_weight","btt_OBP_weight","btt_R_weight","btt_RBI_weight","btt_SB_weight","btt_SlugPct_weight","btt_SO_weight","btt_WAR_def_weight","btt_X2B_weight","btt_X3B_weight","ptch_BB_weight","ptch_CG_weight","ptch_ERA_weight","ptch_G_weight","ptch_GS_weight","ptch_H_weight","ptch_Inn_weight","ptch_L_weight","ptch_SHO_weight","ptch_SO_weight","ptch_SV_weight","ptch_W_weight","ptch_W_Pct_weight","pweight","btt_G_idx","btt_AB_idx","btt_R_idx","btt_H_idx","btt_X2B_idx","btt_X3B_idx","btt_HR_idx","btt_RBI_idx","btt_BB_idx","btt_SO_idx","btt_SB_idx","btt_BA_idx","btt_SlugPct_idx","btt_OBP_idx","btt_WAR_def_idx","pos_idx","diviance","Similarity_Score"
"riceji01","ricej001","riceji01","Jim","Rice","James Edward",200,74,"R","R","1974-08-19","1989-08-03",1953-03-08,"Jim Rice",23.6,"OF",156.431421366529,618.003502412552,94.4075622757103,190.709238312965,27.8351993685581,11.9096018441689,33.2973841659777,104.40756227571,44.0941824295124,121.064872664637,6.35178095122132,0.307882396950494,0.550921900733633,0.355750251886783,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13972305864885,-1.34317389856345,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.00626964675581443,0.420339173549309,0.307107703097579,0.223254904407835,0.316742963126814,1.28100019568905,0.0705890849390476,0.0920962457254308,15.1752951360977,29.7119758478651,1.12898232617409,10.1535193318881,6.86566531461569,61.2013731148002,0.758946742036175,1.4210854715202e-14,11.3010246318981,9.59180294481507
"fieldpr01","fielp001","fieldpr01","Prince","Fielder","Prince Semien",275,71,"L","R","2005-06-13","2015-10-04",1984-05-09,"Prince Fielder",23.6,"1B",158.50439306973,581.65394066525,92.4533020357381,162.102036729877,31.9834689153038,1.90108685279039,38.1710112903608,104.985094718068,83.3138551348666,129.238633409048,3.0978719529873,0.279078801894166,0.537679735046448,0.376376125944336,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91889526568756,-2.41365312618285,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,12,0.000199976345722226,0.00333341968468985,0.402884230228235,0.116882311866169,0.0525436010856204,1.64073441209603,3.02461847782863e-05,0.107221499956583,0.413405083144661,19.4132785364926,2.17607935508637,34.5370369658294,15.2757336330633,15.5940328558637,2.03142838156851,36,11.303310334079,9.57351732736829
"wrighda03","wrigd002","wrighda03","David","Wright","David Allen",205,72,"R","R","2004-07-21","2015-10-04",1982-12-20,"David Wright",23.6,"3B",149.934598050194,557.625570664467,93.0969104755659,172.2140004454,39.0162317978644,3.48598220614762,25.473300356951,106.383810515843,64.2324238209552,107.91693087074,18.0985447310235,0.308202273666172,0.52811122658022,0.379750190437343,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15421578590825,-0.604334216800355,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,84,0.138130676817353,0.275073455287465,0.369908159257307,0.00291783050110289,0.113099383977387,0.807922915700402,0.491464859429666,0.148616020562753,4.95256127787705,50.8585481875636,0.18235910715858,10.8050954578044,23.4181238294778,10.9903536210513,0.238860835475005,36,11.8234104901226,5.41271607901922
"bondsbo01","bondb101","bondsbo01","Bobby","Bonds","Bobby Lee",190,73,"R","R","1968-06-25","1981-10-04",1946-03-15,"Bobby Bonds",23.6,"OF",151.908285675555,625.30163531027,124.148562976899,179.518275690441,30.8201023796428,8.43260514757242,26.6119687262787,78.5850757394447,75.4440709216539,180.940377507779,44.819137927853,0.285558666986448,0.487717834917151,0.364956769172322,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35113848736293,-0.643623797094904,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.0799795681113542,0.624255100310679,0.451331749809067,0.0236908839121847,0.104182956347172,0.0862144962147687,0.406643489393397,0.5904616192673,1.67864693557842,4.85222377387425,14.5572134037238,14.7293291487155,76.8889173310755,37.1350147860175,0.259153449409188,7.105427357601e-15,12.3477633072456,1.21789354203544
"cabremi01","cabrm001","cabremi01","Miguel","Cabrera","Jose Miguel",240,76,"R","R","2003-06-20","2015-10-03",1983-04-18,"Miguel Cabrera",23.6,"1B",157.399415461693,586.9885326624,98.7745055275474,191.102517815856,42.0775631776412,2,31.5200986691313,117.20732908087,79.5474379491551,121.148560537187,3.97828267450758,0.325953642657481,0.565482824022403,0.407983904629039,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18622707861253,-1.36003866463291,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,12,0.00126759551812952,0.00210551770773146,0.139994657198912,0.233960185589513,0.339275653465318,1.58021704787842,0.132918917116831,0.696875304632105,0.912643813911155,29.5954690981711,1.85916451018423,78.7251644450633,1.44908141179912,3.95226106240405,0.774233006008737,36,12.5057839509024,-0.0462716072193956
"rolensc01","roles001","rolensc01","Scott","Rolen","Scott Bruce",245,76,"R","R","1996-08-01","2012-10-03",1975-04-04,"Scott Rolen",23.6,"3B",132.751297568932,496.130004791516,91.3963722249931,138.305454094033,34.4267572474175,2.21633526529889,27.1314384115053,89.6272268125338,76.6457852685976,125.591984049765,13.097542026677,0.276955623426752,0.52131678603583,0.376644438890657,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29370296223155,1.47459448395146,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,84,1.31154820638092,2.95494062475562,0.460091491478478,1.0389985374545,0.00107265842225674,1.45182139512161,0.370614216516986,0.0961350343281711,1.43033228781407,23.7382040402569,0.0429014065601932,42.8356772580626,30.2519799169124,15.1985382076803,0.345004333770283,36,12.5510103025818,-0.408082420654637
"matheed01","mathe101","matheed01","Eddie","Mathews","Edwin Lee",190,73,"L","R","1952-04-15","1968-09-27",1931-10-13,"Eddie Mathews",23.6,"3B",141.843867106424,500.876991657459,104.701764945435,145.580093834135,23.2755370610458,5.03012815180898,41.3530492879507,105.245358844938,109.094768150192,85.5520538989802,4.83427013290134,0.290692117907613,0.604384235815227,0.41517444719233,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56389706419739,0.249224877730951,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,84,0.541538787337255,2.64643368045184,0.0168544691156625,0.659703034791482,0.863888285614097,0.277310125845979,0.0333279400350595,0.114413385934161,2.2353467083146,99.8067029592989,1.57494138828438,4.93994883714889,6.65892640855395,11.1465479010726,0.00220061739478392,36,12.9428777530035,-3.54302202402822
"justida01","justd001","justida01","David","Justice","David Christopher",195,75,"L","L","1989-05-24","2002-09-29",1966-04-14,"David Justice",23.6,"OF",127,439,76,124,23,2,28,78,64,92,11,0.282,0.535,0.373,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,-1.23,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,1.97162076373266,8.00162810230211,1.72389180590605,2.03505945401821,0.905566738495813,1.58021704787842,0.314105448306661,0.628375565945522,5.03872543275438,84.0176712035958,0.223832515947767,24.5782315089702,17.3813837338715,21.0045591327573,0.660308849752795,7.105427357601e-15,13.0409040064037,-4.32723205122934
"glaustr01","glaut001","glaustr01","Troy","Glaus","Troy Edward",220,77,"R","R","1998-07-31","2010-10-01",1976-08-03,"Troy Glaus",23.6,"3B",151.120228787724,536.596530437587,103.326438971467,144.201765114807,32.9091289059603,0.630966695557907,38.7633539981382,90.3241409540235,93.6815414740659,150.381752482044,10.4509793283206,0.266510069480195,0.538116964080819,0.374157126896545,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8714857933236,1.3484948176142,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,84,0.101304611337135,0.87040075069379,0.0347891624774522,0.724982083909073,0.0239595414605013,2.51887314882093,0.00147914700950733,0.0790327672987043,0.0470245479742108,2.90160597887681,0.294554808840032,96.661810551125,14.9450695960569,19.0595762531197,0.272586747531508,36,13.2112470908893,-5.68997672711447
"gonzaju03","gonzj002","gonzaju03","Juan","Gonzalez","Juan Alberto",175,75,"R","R","1989-09-01","2005-05-31",1969-10-20,"Juan Gonzalez",23.6,"OF",144.831298992917,551.718715636999,93.667804904951,159.488613872807,30.3200011778109,1.30882717082714,43.1840498976706,113.629424018473,36.8795742346215,114.477864106242,2.76469131669146,0.289984138556906,0.584975606970766,0.343561112450071,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92956168049646,-1.08166565943987,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.361685594062075,0.408592064688973,0.341835865741571,0.173287787619755,0.131760685016685,2.02688159406079,0.080907658186975,0.470969424346043,20.1948946837832,39.6000890097051,2.30251375894508,5.97983890178034,0.479485597308237,102.26555043722,0.541419888925714,0,13.2423454475176,-5.93876358014082
"freemfr01","freef001","freemfr01","Freddie","Freeman","Frederick Charles",225,77,"L","R","2010-09-01","2015-10-04",1989-09-12,"Freddie Freeman",23.6,"1B",148.019221275926,549.767587893517,87.3524140399337,163.766552840655,29.2937131788723,1.79615574481489,22.7961557448149,101.176313437172,64.080311494327,125.519168067323,1.60311680626258,0.29738785586998,0.482217358180773,0.374252269905217,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25089925181642,-0.468105963256378,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,12,0.209660545306731,0.458480274002652,0.714026225611837,0.0867277345175691,0.198484123191193,1.70617672681988,0.7225191579529,0.028677675210585,5.00886833540416,23.8289891116499,2.77122383248421,0.013393953845707,86.5590238493433,18.9038565138672,0.174906979306624,36,13.3185965866721,-6.54877269337705
"santoro01","santr102","santoro01","Ron","Santo","Ronald Edward",190,72,"R","R","1960-06-26","1974-09-29",1940-02-25,"Ron Santo",23.6,"3B",161.406226937475,604.83765997752,84.4079910290818,180.814446862389,30.4754509878389,9.95649115717225,27.169184190615,106.307233693855,70.425097976876,94.5750125306023,4.0187605319227,0.298909386120289,0.517988066938672,0.370334085499677,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31219816759813,0.986547865148461,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,84,0.0209606578068946,0.154131621779123,0.933882386902387,0.0364112608255894,0.122842077829797,0.436897116008511,0.368061373367583,0.146175302748754,2.9304702675076,78.091894874829,1.84519339090906,0.131790323198083,33.9188885866045,25.8452014190281,0.112054728404342,36,13.4571488580512,-7.65719086440979
"berkmla01","berkl001","berkmla01","Lance","Berkman","William Lance",220,73,"B","L","1999-07-16","2013-09-17",1976-02-10,"Lance Berkman",23.6,"OF",114,353,76,105,28,1,21,67,56,73,6,0.297,0.561,0.388,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,-0.8,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,3.95765931902152,20.2429852811225,1.72389180590605,3.87082016375936,0.302002001350909,2.24440550968177,0.902415791638029,1.56077610526975,8.45745207942637,134.439599985624,1.22576797494968,0.0565365661345876,2.68914073477666,3.11731028246125,0.348118090276579,7.105427357601e-15,13.6065749434382,-8.85259954750529
"longoev01","longe001","longoev01","Evan","Longoria","Evan Michael",210,74,"R","R","2008-04-12","2015-10-04",1985-10-07,"Evan Longoria",23.6,"3B",144.097301189278,533.86379890691,87.8345982641768,148.516761427134,39.2075690131605,0.737297074898378,30.7881087753049,102.677840951423,62.4151380263211,133.364326325915,8.26270292510162,0.277682163162957,0.527843242687246,0.356258380713567,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2116002468628,1.83135146255081,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,84,0.402522508626999,0.972264241438404,0.680829778419033,0.530888699255786,0.123684830313609,2.43816688450559,0.16427696940961,0.0536724190736551,5.64607447153136,15.0441541984416,0.672756994852411,39.8954627803865,23.6711115324339,59.7171573270814,0.596040941566957,36,13.6604928380105,-9.2839427040842
"roberbo01","robeb101","roberbo01","Bob","Robertson","Robert Eugene",195,73,"R","R","1967-09-18","1979-06-23",1946-10-02,"Bob Robertson",23.6,"1B",117,390,69,112,19,4,27,82,51,98,4,0.287,0.564,0.367,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0.02,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,12,3.43854234731839,14.2922908086328,2.56488237292574,3.12641318727047,1.62120426265076,0.600520396019728,0.379572582091065,0.392705094325413,11.0412123145878,70.5458793899158,1.85166212362365,11.4538512816812,1.81717069913912,32.6048548786485,0.0274111635270157,36,13.8476775273819,-10.7814202190551
"jonesch06","jonec004","jonesch06","Chipper","Jones","Larry Wayne",210,76,"B","R","1993-09-11","2012-10-03",1972-04-24,"Chipper Jones",23.6,"3B",150.467617218911,569.564922011728,103.625039112387,167.324140709993,28.1574218934768,4.23148437869536,27.3101953254338,100.777812544344,81.6203906508675,92.2268359171755,11.6944531360861,0.292092656331298,0.499259375147814,0.377629687573907,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83741250650383,0.368611719526026,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,84,0.120869943451292,0.0855906049896953,0.0303489912274007,0.0373338318756321,0.288249048117178,0.517146845741883,0.358602476313562,0.0233487910164581,0.613729587051555,83.4869592782781,0.148261917635668,3.17519964770711,58.45963207575,13.7898510418674,0.000221617584102602,36,14.0404895106477,-12.3239160851813
"snidedu01","snidd101","snidedu01","Duke","Snider","Edwin Donald",179,72,"L","R","1947-04-17","1964-10-03",1926-09-19,"Duke Snider",23.6,"OF",152,620,109,199,31,10,31,107,58,79,16,0.321,0.553,0.379,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87,-0.37,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.0776612803833931,0.472129263169071,0.00224271715804234,0.501996173060821,0.0950536486899813,0.450872614427617,0.15485844890789,0.168991241957134,7.52023698742148,117.242405913364,0.0258969322073004,53.4948460691541,5.84714602442653,11.9444897901649,0.135009771844889,7.105427357601e-15,14.0760021624159,-12.6080172993272
"braunry02","braur002","braunry02","Ryan","Braun","Ryan Joseph",205,74,"R","R","2007-05-25","2015-09-26",1983-11-17,"Ryan Braun",23.6,"OF",113,451,91,146,26,6,34,97,29,112,15,0.324,0.634,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2.98,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,4.13880502719205,6.73724897880434,0.482524344092911,0.640427781185718,0.504630273802366,0.085730773158361,0.0513430524407791,1.61080236040703e-05,26.495162150974,43.6867538966028,0.0011640589344783,68.1944154561083,29.8275896913443,26.4871787052906,2.95302546845634,7.105427357601e-15,14.501241869799,-16.0099349583918
