"playerID","retroID","bbrefID","nameFirst","nameLast","nameGiven","weight","height","bats","throws","debut","finalGame","birthDate","nameFirstLast","age_eval","primary_pos","btt_G","btt_AB","btt_R","btt_H","btt_X2B","btt_X3B","btt_HR","btt_RBI","btt_BB","btt_SO","btt_SB","btt_BA","btt_SlugPct","btt_OBP","ptch_W","ptch_L","ptch_G","ptch_GS","ptch_CG","ptch_H","ptch_SO","ptch_BB","ptch_SHO","ptch_SV","ptch_ERA","ptch_W_Pct","ptch_Inn","WAR","btt_WAR_def","btt_AB_weight","btt_BA_weight","btt_BB_weight","btt_G_weight","btt_H_weight","btt_HR_weight","btt_OBP_weight","btt_R_weight","btt_RBI_weight","btt_SB_weight","btt_SlugPct_weight","btt_SO_weight","btt_WAR_def_weight","btt_X2B_weight","btt_X3B_weight","ptch_BB_weight","ptch_CG_weight","ptch_ERA_weight","ptch_G_weight","ptch_GS_weight","ptch_H_weight","ptch_Inn_weight","ptch_L_weight","ptch_SHO_weight","ptch_SO_weight","ptch_SV_weight","ptch_W_weight","ptch_W_Pct_weight","pweight","btt_G_idx","btt_AB_idx","btt_R_idx","btt_H_idx","btt_X2B_idx","btt_X3B_idx","btt_HR_idx","btt_RBI_idx","btt_BB_idx","btt_SO_idx","btt_SB_idx","btt_BA_idx","btt_SlugPct_idx","btt_OBP_idx","btt_WAR_def_idx","pos_idx","diviance","Similarity_Score"
"collida02","colld001","collida02","Dave","Collins","David S.",175,71,"B","L","1975-06-07","1990-10-03",1952-10-20,"Dave Collins",24.5,"OF",111.375635122413,383.567580124356,45.2499414881903,94.9949294541722,10.2451049896011,2.50495352220854,4.52405163705249,28.0913700496207,35.3265679948047,61.7696385534052,26.9610877963219,0.248503989668705,0.323543135919622,0.313301669527868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546556388134103,-0.390374215278013,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.425657337797149,2.10248618769806,0.398517113705101,0.146742229720587,0.0880218169553403,0.325237406352095,3.51802991799686e-05,0.0723869701232079,0.217749920775307,12.0217872802158,14.5548266182159,12.1102606742741,0.433925682302501,32.8930174194889,0.787473645278962,0,8.75089283920231,29.9928572863815
"gastoci01","gastc101","gastoci01","Cito","Gaston","Clarence Edwin",190,75,"R","R","1967-09-14","1978-10-01",1944-03-17,"Cito Gaston",24.5,"OF",129,391,20,90,11,7,2,28,24,117,4,0.23,0.309,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.78,-0.39,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.0265719609190825,1.70249217730534,2.75808911014301,0.276299824579857,0.0561865898019751,0.334085225289337,0.0205087219448667,0.0744278554600904,0.206775177501788,13.5039045616856,47.1505141235747,6.41438791929708,0.611934629936061,3.02906765278439,0.78712660243871,0,8.77225011799492,29.8219990560407
"geronce01","geroc101","geronce01","Cesar","Geronimo","Cesar Francisco",165,72,"L","L","1969-04-16","1983-08-28",1948-03-11,"Cesar Geronimo",24.5,"OF",131.938917586856,298.357121762792,33.8850922505562,68.7432718329625,12.1418204175936,4.48654366592511,4,31.5134563340749,23.3716359164813,70.2836408351872,3.88509225055617,0.234156334571283,0.347278499397571,0.29498760148554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524865436659251,0.632204427828139,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.0893920990643169,9.70112362338295,1.19823524774651,1.28229330901183,0.0215551758052836,0.00410653278896051,0.00118564955778283,0.0163799691479359,0.255873907077675,5.59924620800066,47.3604721215775,1.39739427344118,9.06326914785252,4.66875332758224,0.124614184256838,0,8.98798613574221,28.0961109140623
"housepa02","housp001","housepa02","Paul","Householder","Paul Wesley",180,72,"B","R","1980-08-26","1987-06-03",1958-09-04,"Paul Householder",24.5,"OF",129.167997202505,395.214393099512,40,93.2992016784972,18.6544024244959,4.41119981350031,7.23359944050094,39.2992016784972,38.2432026109956,66.9903968295053,14.0559990675016,0.236907208205986,0.361916811376481,0.306216013054978,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204927684815529,-0.448320027974953,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.0291664483653125,1.49441738800715,0.714579285071919,0.186167659568756,0.135255642425241,0.00694379680497024,0.020003796814346,0.0372323842961162,0.49546270016294,7.79600292482898,30.5828245744838,0.0830890553068488,19.9000720798294,18.942298910338,0.842134826279418,0,9.01474633434481,27.8820293252415
"roystje01","roysj001","roystje01","Jerry","Royster","Jeron Kennis",165,72,"R","R","1973-08-14","1988-09-28",1952-10-18,"Jerry Royster",24.5,"3B",143.796522716868,482.121555453825,64.4218358574298,111.186090867474,11.2655075722895,1.57816414257017,5.57816414257017,35.1712095763071,43.9057020040176,61.0942979959824,26.3126565702807,0.229498747437755,0.294749373718877,0.292764255010044,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.87020040995926,-0.635286594758662,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,84,0.718435087363041,0.225958115031745,0.0226131715173036,0.00625413268475312,0.0466811351448556,0.651332829978136,0.00264190430554118,0.000519581893788747,1.35607979725825,12.6350056515235,15.2197968467708,7.26593620232157,4.8148310564738,2.98176994556581,1.03100867783044,36,9.10927352403381,27.1258118077295
"winnihe01","winnh001","winnihe01","Herm","Winningham","Herman Son",185,71,"L","R","1984-09-01","1992-10-03",1961-12-01,"Herm Winningham",24.5,"OF",106.240941689919,243.931416989133,26.2481883379837,55.7769147844923,6,3.92805381085249,3.53597309457376,15.6402690542624,22.6402690542625,60.7445650139511,15.71221524341,0.225744565013951,0.332543219742639,0.291104295959689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768322865114935,-0.128778475659004,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.792087613066908,17.4550209682437,1.9768477020528,2.25747389294252,0.399562148320575,0.0427468469469132,0.00356058280542966,0.611998121349137,0.319601406191358,12.9585627648667,28.1967556974268,15.3304787504483,2.40403520063196,1.96782480371302,0.563535022289193,7.105427357601e-15,9.23472205977502,26.1222235217998
"whitema01","whitm001","whitema01","Mark","Whiten","Mark Anthony",210,75,"B","R","1990-07-12","2000-05-11",1966-11-25,"Mark Whiten",24.5,"OF",116,407,46,99,18,7,9,45,30,85,4,0.2385,0.3755,0.292,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0.71,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.19225324742927,0.984501722133656,0.360842197907072,0.0722269482660903,0.0998964165926592,0.334085225289337,0.0564087419030107,0.183143953034347,0.0011119526826874,0.214604449476664,47.1505141235747,0.0525814290182454,33.7192407061186,2.48886600889992,0.0975638496303625,0,9.27404124273537,25.8076700581171
"maybica01","maybc001","maybica01","Cameron","Maybin","Cameron Keith",215,75,"R","R","2007-08-17","2015-10-04",1987-04-04,"Cameron Maybin",24.5,"OF",138.873624372387,493.05862910478,70.0138606663063,122.76251163127,20.2306987048054,5.77312273330555,8.30932897172133,42.1370095955966,42.4513581814156,113.246156939094,29.0142600583019,0.248799019587785,0.363539659846889,0.310948864155546,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30931181550613,1.46925050251708,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.384196501970059,0.474743966817192,0.143163606580493,0.167702324629599,0.242380305081732,0.0700052608963641,0.0399764979350514,0.0960603549272064,1.09454379211416,10.1719197997235,12.5472576601876,12.7866769794187,21.3605553976105,27.836453073808,0.0071275627520418,0,9.3500140686767,25.1998874505864
"daviswi02","daviw102","daviswi02","Willie","Davis","William Henry",180,74,"L","L","1960-09-08","1979-09-30",1940-04-15,"Willie Davis",24.5,"OF",147.998511261972,571.0261972994,64.8961190043386,146.959401388006,23.213478059333,4.72002599675825,10.5272652530002,63.5085727271239,17.5351227779105,72.2528879007844,30.2898563178507,0.256090904537795,0.368654602156191,0.281203179110038,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40316478501286,2.20319450477776,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,1.08580677635619,4.89377289439626,0.0288027747448326,1.21039356647424,0.529989781739367,1.9689046679769e-05,0.102764928088586,1.41825939198199,0.961600423887612,4.45895229065414,11.3749921294181,35.3460544666801,26.3021000656679,0.280575788652916,0.219002452688485,0,9.39218225017368,24.8625419986106
"anderbr03","andeb003","anderbr03","Brian","Anderson","Brian Nikola",220,74,"R","R","2005-08-16","2009-10-04",1982-03-11,"Brian Anderson",24.5,"OF",134,365,46,82,23,1,8,33,30,90,4,0.225,0.359,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.18,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.155508775269799,3.28599221248056,0.360842197907072,0.568501474761157,0.505714584812236,0.911545212682169,0.0335320350553437,0.00444975494754139,0.0011119526826874,0.0336030868192406,47.1505141235747,17.2835821678932,17.4050849320777,1.40957890252,0.347303994240854,0,9.45816395542624,24.33468835659
"bourjpe01","bourp001","bourjpe01","Peter","Bourjos","Peter Christopher",185,73,"R","R","2010-08-03","2015-10-04",1987-03-31,"Peter Bourjos",24.5,"OF",116.269374198061,310.800219818172,45.4115137854598,78.9998134288851,14.9756564414788,5.0063011867413,7.07290629482026,28.8421177022585,21.4478648617104,77.5995879246581,11.6549669418758,0.240277646523177,0.372785898009617,0.301687313551006,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85498371688421,1.32833333224782,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.181479142781285,8.24594247969681,0.390243395133249,0.704972188811355,0.00594396962200037,0.00471888495831615,0.0176079758953316,0.0566921894097609,0.438680221282109,2.0170380098052,34.2139926286272,0.651137337193149,30.6683679697509,12.0295907535889,0.00011627168168524,0,9.46712857302768,24.2629714157785
"davismi02","davim002","davismi02","Mike","Davis","Michael Dwayne",175,74,"L","L","1980-04-10","1989-10-01",1959-06-11,"Mike Davis",24.5,"OF",131.492586050363,407.492041821311,52.8506325491534,102.208679047944,20.5074139496372,3.41790232493953,8.58209767506047,52.6864371990324,29.3283907002419,69.3432185995162,21.5222418489115,0.248805604622279,0.379880288347702,0.300462386022762,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69192218461515,0.124173580958879,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.0774701060722026,0.965518670373767,0.103293921823776,0.0313869974906257,0.264387080365947,0.113619919724103,0.0461289445532299,0.554728189514871,0.000453104614629925,6.18955476472936,20.592583717944,12.8019842211566,38.9481313869603,10.4283167319912,0.382541486814317,0,9.56556842242681,23.4754526205855
"berryke01","berrk101","berryke01","Ken","Berry","Allen Kent",175,72,"R","R","1962-09-09","1975-05-31",1941-05-10,"Ken Berry",24.5,"OF",151.076326655908,454.821347302134,50.4076326655908,113.070244684956,18.7771020032275,2.81526533118168,9.63053066236335,37.2610613247267,28,76.4518779644977,5.77710200322749,0.249395468723686,0.365955754701093,0.29643363205164,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00523794151692,0.636045312763144,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,1.40285783596419,0.00336226539142375,0.177238867397839,0.0176526925473555,0.142480747344345,0.241104730589914,0.0738743482932006,0.0118682413773742,0.0167299977725347,2.46062705497885,43.9628024761446,14.2102999619792,23.6307264497629,5.96807307406693,0.123201093713926,0,9.61472307647623,23.0822153881901
"gathrjo01","gathj001","gathrjo01","Joey","Gathright","Joey Renard",175,70,"L","R","2004-06-25","2011-09-28",1981-04-27,"Joey Gathright",24.5,"OF",115.047967099558,324.183346171043,49.1972243618405,79.5634284221472,10.3662040603067,3,0.673240812061349,31.8507427377178,31.5437059859632,63.2366692342086,21.3464816241227,0.24604078386327,0.302298514524565,0.317683102030153,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02044800835976,0.709547108822455,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.232820726878983,6.81274100765425,0.22122641690657,0.678215941257374,0.0824356749397764,0.196986985917093,0.046383396387411,0.013014418507487,0.025255268608448,10.7422591761714,20.8051280662353,7.18021065313084,2.09170517143379,43.4334405038253,0.0977117585103579,7.105427357601e-15,9.62598229617967,22.9921416305627
"brownde02","browd002","brownde02","Dee","Brown","Dermal Bram",235,72,"L","R","1998-09-14","2007-09-18",1978-03-27,"Dee Brown",24.5,"OF",79.7228944481482,263.629961127514,28.2076173626323,63.4382562541667,13.3691916674603,0,4.6538298614418,27.7999152794974,15.4307236120371,60.3537027806879,3.12306388915344,0.23655378750119,0.338738383334921,0.28318459583373,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.617078291638888,-0.334847229144841,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,4.4813238426107,14.3875380731291,1.75858396196604,1.6481621189945,0.00248370300663613,1.46460116267751,1.27022160131695e-06,0.0789961352588597,1.32663193058363,13.3250112942619,48.7646438130089,0.162482708528649,4.68435495354433,0.0204386957555373,0.736814934473055,0,9.6354589199488,22.9163286404096
"peterca01","petec101","peterca01","Cap","Peterson","Charles Andrew",195,74,"R","R","1962-09-12","1969-09-28",1942-08-15,"Cap Peterson",24.5,"OF",111.65513734265,337.601652383934,28.1034248951003,80.6990042975097,13.5517124475501,1.68651931341365,6.11911588048189,37.5360214621685,25.4169055816866,51.9090600889958,0.626961373172703,0.239059557940241,0.338460772536546,0.292730386268273,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.551223218817674,-0.993384506547785,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.408950483419404,5.51302607570484,1.76986879558213,0.625879319633099,0.00125422131515789,0.60742026129868,0.00653196614671473,0.0144662600505791,0.115237766411807,22.4898566136665,53.5077963639564,0.169026140903936,4.56604358960025,2.95898404588652,1.44606518102287,0,9.70568941830506,22.3544846535595
"reedje03","reedj004","reedje03","Jeremy","Reed","Jeremy Thomas",195,72,"L","L","2004-09-08","2011-04-10",1981-06-15,"Jeremy Reed",24.5,"OF",104.210887679733,350.786554048735,44.0968943393369,85.2222870137728,19.5769455047675,3.99430033298018,4.49145049947027,31.0797953382774,29.6054438398666,52.622542840926,7.02849833509908,0.235605443839867,0.364428754162252,0.291176689677614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931697108748284,0.73279283683971,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.968095284828742,4.36978803432515,0.460081528436741,0.438263846966272,0.194185997485341,0.0360353841036824,5.93577672867502e-05,0.021275277171373,1.564239133657e-06,21.623285634679,41.7850243165194,0.505868119360177,22.182622573007,2.00766651332619,0.0902646784250106,7.105427357601e-15,9.73049423773739,22.1560460981009
"chrisry01","chrir001","chrisry01","Ryan","Christenson","Ryan Alan",175,71,"R","R","1998-04-20","2003-09-28",1974-03-28,"Ryan Christenson",24.5,"OF",110.831748241024,312.803483689499,47.5887476013969,73.1307437636319,16.3924984009312,1.43924984009312,4.43924984009312,31.02799744149,37.1215003198137,79.08399232447,6.12150031981375,0.23008399232447,0.333233490085774,0.31202799744149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156072344890331,0.0658874760139687,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.459126073408024,8.02271207923156,0.287217172996632,1.01435124641477,0.0357391886602468,0.709871544968927,0.000111164825146919,0.0219027171294636,0.375335109304908,1.50865126228853,43.3579362434052,6.27688845606151,2.62080460807219,30.1033276834953,0.421147967375349,7.105427357601e-15,9.75782365682214,21.9374107454229
"finlest01","finls001","finlest01","Steve","Finley","Steven Allen",175,74,"L","L","1989-04-03","2007-06-03",1965-03-12,"Steve Finley",24.5,"OF",122.898179169382,386.653282866188,42.5554093584132,98.6456007542599,12.5554093584132,3.37371079243877,2.68685539621938,33.2422647546326,26.6765417357295,45.7976741130458,20.4342769810969,0.253807987773536,0.324868553962194,0.302121132377316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335051568302449,-0.363633971319489,75,1000,25,20,15,2,500,10,10,20,500,150,2,5,4,10,20,0.02,10,20,50,50,2,5,30,3,1,0.002,48,0.0142339727000795,1.93130248845719,0.549290145394212,0.0777665335806678,0.0130273263498981,0.121357918269972,0.0112046838743299,0.0032171507658377,0.0561697114857748,30.6099903288895,21.9257733899099,27.07588172503,0.624191878903147,12.6241087434986,0.762867603357851,7.105427357601e-15,9.81836970176143,21.4530423859085
